Date,ZillowNeighborhood,ZHVI_t-1,ZHVI_t-2,ZHVI_t-3,ZHVI_t-4,ZHVI_t-5,ZHVI_t-6,ZHVI_t0,ZHVI_t1,ZHVI_t2
2005-10,North Park,367300,366100,364900,363100,360600,357600,367300,368500,369500
2005-11,North Park,368500,367300,366100,364900,363100,360600,368500,369500,370500
2005-12,North Park,369500,368500,367300,366100,364900,363100,369500,370500,371300
2006-01,North Park,370500,369500,368500,367300,366100,364900,370500,371300,372200
2006-02,North Park,371300,370500,369500,368500,367300,366100,371300,372200,373100
2006-03,North Park,372200,371300,370500,369500,368500,367300,372200,373100,374200
2006-04,North Park,373100,372200,371300,370500,369500,368500,373100,374200,375800
2006-05,North Park,374200,373100,372200,371300,370500,369500,374200,375800,377900
2006-06,North Park,375800,374200,373100,372200,371300,370500,375800,377900,379700
2006-07,North Park,377900,375800,374200,373100,372200,371300,377900,379700,380800
2006-08,North Park,379700,377900,375800,374200,373100,372200,379700,380800,381100
2006-09,North Park,380800,379700,377900,375800,374200,373100,380800,381100,380400
2006-10,North Park,381100,380800,379700,377900,375800,374200,381100,380400,378700
2006-11,North Park,380400,381100,380800,379700,377900,375800,380400,378700,377300
2006-12,North Park,378700,380400,381100,380800,379700,377900,378700,377300,376600
2007-01,North Park,377300,378700,380400,381100,380800,379700,377300,376600,376500
2007-02,North Park,376600,377300,378700,380400,381100,380800,376600,376500,376300
2007-03,North Park,376500,376600,377300,378700,380400,381100,376500,376300,375000
2007-04,North Park,376300,376500,376600,377300,378700,380400,376300,375000,372500
2007-05,North Park,375000,376300,376500,376600,377300,378700,375000,372500,369200
2007-06,North Park,372500,375000,376300,376500,376600,377300,372500,369200,365300
2007-07,North Park,369200,372500,375000,376300,376500,376600,369200,365300,361800
2007-08,North Park,365300,369200,372500,375000,376300,376500,365300,361800,359500
2007-09,North Park,361800,365300,369200,372500,375000,376300,361800,359500,357800
2007-10,North Park,359500,361800,365300,369200,372500,375000,359500,357800,355300
2007-11,North Park,357800,359500,361800,365300,369200,372500,357800,355300,352000
2007-12,North Park,355300,357800,359500,361800,365300,369200,355300,352000,347700
2008-01,North Park,352000,355300,357800,359500,361800,365300,352000,347700,342100
2008-02,North Park,347700,352000,355300,357800,359500,361800,347700,342100,335700
2008-03,North Park,342100,347700,352000,355300,357800,359500,342100,335700,329100
2008-04,North Park,335700,342100,347700,352000,355300,357800,335700,329100,323200
2008-05,North Park,329100,335700,342100,347700,352000,355300,329100,323200,317900
2008-06,North Park,323200,329100,335700,342100,347700,352000,323200,317900,312600
2008-07,North Park,317900,323200,329100,335700,342100,347700,317900,312600,307400
2008-08,North Park,312600,317900,323200,329100,335700,342100,312600,307400,303000
2008-09,North Park,307400,312600,317900,323200,329100,335700,307400,303000,298500
2008-10,North Park,303000,307400,312600,317900,323200,329100,303000,298500,293500
2008-11,North Park,298500,303000,307400,312600,317900,323200,298500,293500,288700
2008-12,North Park,293500,298500,303000,307400,312600,317900,293500,288700,284200
2009-01,North Park,288700,293500,298500,303000,307400,312600,288700,284200,279300
2009-02,North Park,284200,288700,293500,298500,303000,307400,284200,279300,274000
2009-03,North Park,279300,284200,288700,293500,298500,303000,279300,274000,268400
2009-04,North Park,274000,279300,284200,288700,293500,298500,274000,268400,262700
2009-05,North Park,268400,274000,279300,284200,288700,293500,268400,262700,256700
2009-06,North Park,262700,268400,274000,279300,284200,288700,262700,256700,251100
2009-07,North Park,256700,262700,268400,274000,279300,284200,256700,251100,246900
2009-08,North Park,251100,256700,262700,268400,274000,279300,251100,246900,244900
2009-09,North Park,246900,251100,256700,262700,268400,274000,246900,244900,244300
2009-10,North Park,244900,246900,251100,256700,262700,268400,244900,244300,245300
2009-11,North Park,244300,244900,246900,251100,256700,262700,244300,245300,246600
2009-12,North Park,245300,244300,244900,246900,251100,256700,245300,246600,246900
2010-01,North Park,246600,245300,244300,244900,246900,251100,246600,246900,245800
2010-02,North Park,246900,246600,245300,244300,244900,246900,246900,245800,245000
2010-03,North Park,245800,246900,246600,245300,244300,244900,245800,245000,244800
2010-04,North Park,245000,245800,246900,246600,245300,244300,245000,244800,244600
2010-05,North Park,244800,245000,245800,246900,246600,245300,244800,244600,244000
2010-06,North Park,244600,244800,245000,245800,246900,246600,244600,244000,244900
2010-07,North Park,244000,244600,244800,245000,245800,246900,244000,244900,245600
2010-08,North Park,244900,244000,244600,244800,245000,245800,244900,245600,243700
2010-09,North Park,245600,244900,244000,244600,244800,245000,245600,243700,240500
2010-10,North Park,243700,245600,244900,244000,244600,244800,243700,240500,236300
2010-11,North Park,240500,243700,245600,244900,244000,244600,240500,236300,234000
2010-12,North Park,236300,240500,243700,245600,244900,244000,236300,234000,233200
2011-01,North Park,234000,236300,240500,243700,245600,244900,234000,233200,232200
2011-02,North Park,233200,234000,236300,240500,243700,245600,233200,232200,230700
2011-03,North Park,232200,233200,234000,236300,240500,243700,232200,230700,230300
2011-04,North Park,230700,232200,233200,234000,236300,240500,230700,230300,226000
2011-05,North Park,230300,230700,232200,233200,234000,236300,230300,226000,220900
2011-06,North Park,226000,230300,230700,232200,233200,234000,226000,220900,218500
2011-07,North Park,220900,226000,230300,230700,232200,233200,220900,218500,217800
2011-08,North Park,218500,220900,226000,230300,230700,232200,218500,217800,215800
2011-09,North Park,217800,218500,220900,226000,230300,230700,217800,215800,214000
2011-10,North Park,215800,217800,218500,220900,226000,230300,215800,214000,212900
2011-11,North Park,214000,215800,217800,218500,220900,226000,214000,212900,209900
2011-12,North Park,212900,214000,215800,217800,218500,220900,212900,209900,206100
2012-01,North Park,209900,212900,214000,215800,217800,218500,209900,206100,204200
2012-02,North Park,206100,209900,212900,214000,215800,217800,206100,204200,202900
2012-03,North Park,204200,206100,209900,212900,214000,215800,204200,202900,200500
2012-04,North Park,202900,204200,206100,209900,212900,214000,202900,200500,202300
2012-05,North Park,200500,202900,204200,206100,209900,212900,200500,202300,206900
2012-06,North Park,202300,200500,202900,204200,206100,209900,202300,206900,209800
2012-07,North Park,206900,202300,200500,202900,204200,206100,206900,209800,210900
2012-08,North Park,209800,206900,202300,200500,202900,204200,209800,210900,211900
2012-09,North Park,210900,209800,206900,202300,200500,202900,210900,211900,212400
2012-10,North Park,211900,210900,209800,206900,202300,200500,211900,212400,213000
2012-11,North Park,212400,211900,210900,209800,206900,202300,212400,213000,214200
2012-12,North Park,213000,212400,211900,210900,209800,206900,213000,214200,215600
2013-01,North Park,214200,213000,212400,211900,210900,209800,214200,215600,216800
2013-02,North Park,215600,214200,213000,212400,211900,210900,215600,216800,218400
2013-03,North Park,216800,215600,214200,213000,212400,211900,216800,218400,221600
2013-04,North Park,218400,216800,215600,214200,213000,212400,218400,221600,224900
2013-05,North Park,221600,218400,216800,215600,214200,213000,221600,224900,228000
2013-06,North Park,224900,221600,218400,216800,215600,214200,224900,228000,229400
2013-07,North Park,228000,224900,221600,218400,216800,215600,228000,229400,229100
2013-08,North Park,229400,228000,224900,221600,218400,216800,229400,229100,228700
2013-09,North Park,229100,229400,228000,224900,221600,218400,229100,228700,230500
2013-10,North Park,228700,229100,229400,228000,224900,221600,228700,230500,234200
2013-11,North Park,230500,228700,229100,229400,228000,224900,230500,234200,238500
2013-12,North Park,234200,230500,228700,229100,229400,228000,234200,238500,241300
2014-01,North Park,238500,234200,230500,228700,229100,229400,238500,241300,244200
2014-02,North Park,241300,238500,234200,230500,228700,229100,241300,244200,248200
2014-03,North Park,244200,241300,238500,234200,230500,228700,244200,248200,251100
2014-04,North Park,248200,244200,241300,238500,234200,230500,248200,251100,252800
2014-05,North Park,251100,248200,244200,241300,238500,234200,251100,252800,254700
2014-06,North Park,252800,251100,248200,244200,241300,238500,252800,254700,256800
2014-07,North Park,254700,252800,251100,248200,244200,241300,254700,256800,258000
2014-08,North Park,256800,254700,252800,251100,248200,244200,256800,258000,258400
2014-09,North Park,258000,256800,254700,252800,251100,248200,258000,258400,258100
2014-10,North Park,258400,258000,256800,254700,252800,251100,258400,258100,258200
2014-11,North Park,258100,258400,258000,256800,254700,252800,258100,258200,257800
2014-12,North Park,258200,258100,258400,258000,256800,254700,258200,257800,257600
2015-01,North Park,257800,258200,258100,258400,258000,256800,257800,257600,258600
2015-02,North Park,257600,257800,258200,258100,258400,258000,257600,258600,260200
2015-03,North Park,258600,257600,257800,258200,258100,258400,258600,260200,262000
2015-04,North Park,260200,258600,257600,257800,258200,258100,260200,262000,264600
2015-05,North Park,262000,260200,258600,257600,257800,258200,262000,264600,266300
2015-06,North Park,264600,262000,260200,258600,257600,257800,264600,266300,266700
2015-07,North Park,266300,264600,262000,260200,258600,257600,266300,266700,268600
2015-08,North Park,266700,266300,264600,262000,260200,258600,266700,268600,273200
2015-09,North Park,268600,266700,266300,264600,262000,260200,268600,273200,277400
2015-10,North Park,273200,268600,266700,266300,264600,262000,273200,277400,280200
2015-11,North Park,277400,273200,268600,266700,266300,264600,277400,280200,283600
2015-12,North Park,280200,277400,273200,268600,266700,266300,280200,283600,288000
2016-01,North Park,283600,280200,277400,273200,268600,266700,283600,288000,291900
2016-02,North Park,288000,283600,280200,277400,273200,268600,288000,291900,295700
2016-03,North Park,291900,288000,283600,280200,277400,273200,291900,295700,299300
2016-04,North Park,295700,291900,288000,283600,280200,277400,295700,299300,302400
2016-05,North Park,299300,295700,291900,288000,283600,280200,299300,302400,305700
2016-06,North Park,302400,299300,295700,291900,288000,283600,302400,305700,310600
2016-07,North Park,305700,302400,299300,295700,291900,288000,305700,310600,315900
2016-08,North Park,310600,305700,302400,299300,295700,291900,310600,315900,320700
2016-09,North Park,315900,310600,305700,302400,299300,295700,315900,320700,324600
2016-10,North Park,320700,315900,310600,305700,302400,299300,320700,324600,326700
2016-11,North Park,324600,320700,315900,310600,305700,302400,324600,326700,326100
2016-12,North Park,326700,324600,320700,315900,310600,305700,326700,326100,325400
2017-01,North Park,326100,326700,324600,320700,315900,310600,326100,325400,324800
2017-02,North Park,325400,326100,326700,324600,320700,315900,325400,324800,324600
2017-03,North Park,324800,325400,326100,326700,324600,320700,324800,324600,325500
2017-04,North Park,324600,324800,325400,326100,326700,324600,324600,325500,326200
2017-05,North Park,325500,324600,324800,325400,326100,326700,325500,326200,325400
2017-06,North Park,326200,325500,324600,324800,325400,326100,326200,325400,323800
2017-07,North Park,325400,326200,325500,324600,324800,325400,325400,323800,323400
2017-08,North Park,323800,325400,326200,325500,324600,324800,323800,323400,323200
2017-09,North Park,323400,323800,325400,326200,325500,324600,323400,323200,320800
2017-10,North Park,323200,323400,323800,325400,326200,325500,323200,320800,317500
2017-11,North Park,320800,323200,323400,323800,325400,326200,320800,317500,318200
2017-12,North Park,317500,320800,323200,323400,323800,325400,317500,318200,322000
2018-01,North Park,318200,317500,320800,323200,323400,323800,318200,322000,327500
2018-02,North Park,322000,318200,317500,320800,323200,323400,322000,327500,331900
2018-03,North Park,327500,322000,318200,317500,320800,323200,327500,331900,333000
2018-04,North Park,331900,327500,322000,318200,317500,320800,331900,333000,329900
2018-05,North Park,333000,331900,327500,322000,318200,317500,333000,329900,326600
2018-06,North Park,329900,333000,331900,327500,322000,318200,329900,326600,322200
2018-07,North Park,326600,329900,333000,331900,327500,322000,326600,322200,317200
2018-08,North Park,322200,326600,329900,333000,331900,327500,322200,317200,314400
2018-09,North Park,317200,322200,326600,329900,333000,331900,317200,314400,313500
2018-10,North Park,314400,317200,322200,326600,329900,333000,314400,313500,311200
2018-11,North Park,313500,314400,317200,322200,326600,329900,313500,311200,308300
2018-12,North Park,311200,313500,314400,317200,322200,326600,311200,308300,308300
2019-01,North Park,308300,311200,313500,314400,317200,322200,308300,308300,303900
2019-02,North Park,308300,308300,311200,313500,314400,317200,308300,303900,295400
2019-03,North Park,303900,308300,308300,311200,313500,314400,303900,295400,290200
2019-04,North Park,295400,303900,308300,308300,311200,313500,295400,290200,290200
2019-05,North Park,290200,295400,303900,308300,308300,311200,290200,290200,288900
2019-06,North Park,290200,290200,295400,303900,308300,308300,290200,288900,288300
2001-06,Norwood Park East,241400,239700,237900,236100,234200,232100,241400,243200,245000
2001-07,Norwood Park East,243200,241400,239700,237900,236100,234200,243200,245000,246800
